用户ID,购买时间,点赞数,回复数,得分,评价时间,护肤水型号,无表情评论
16760413004,2021-11-03 01:19:10,1,0,5,2021-12-03 01:39:01,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,明明显示赠送两瓶小的，但发回来没有赠品，说是赠完了，效果也没感觉出来多好，脸上还起了些红疹子看来护肤品网上是不能购，太冒险了。
16702140048,2021-11-11 14:48:37,0,0,5,2021-11-22 13:45:34,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,"好用
使用效果：舒服"
16558023875,2021-10-19 00:18:32,0,1,5,2021-11-02 10:32:15,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,宝贝收到了，非常喜欢，是正品，与实体店一样，非常满意，客服服务很好，有问必答，很有耐心，服务非常专业，平台购物很方便，体验非常的好，快递速度也很快，快递小哥服务很到位，要给他点赞。非常满意的线上购物，方便快捷，非常非常非常的满意。
16555383206,2021-10-02 09:54:20,0,0,5,2021-11-01 21:48:28,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,非常好用，值得信赖
,,,,,,,
16204849910,2021-08-26 07:23:08,1,0,5,2021-08-27 08:35:23,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,东西不错，赠品也很好
16117338000,2021-08-09 12:16:34,0,1,5,2021-08-11 08:05:46,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,产品质量有质疑
16034644281,2021-07-06 20:32:36,0,0,5,2021-07-24 18:45:35,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,佰草集老顾客了，用了几年，一直很好，以前买的专柜，最近这边专柜撤柜了，只能在网上买了，国货精品，好得很
,,,,,,,
15659884331,2021-04-20 10:31:47,0,0,5,2021-05-11 15:43:47,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,好用
15236115676,2021-01-20 15:29:54,3,0,5,2021-01-22 23:40:49,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,颜值很高的瓶子，味道也好闻，国货也不错。
14922055721,2020-11-11 23:10:50,0,0,5,2020-11-17 20:01:24,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,比较支持国货
,,,,,,,
14645659833,2020-09-14 15:18:41,0,0,5,2020-09-15 16:58:11,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,首先先说收到的产品，三件单品，可以明显看到保质期差了近一年左右。客服说是货批次问题，可以理解。对于佰草集，对于京东平台，我们肯定是万分信任，不然也不会把脸交给京东交给佰草集。对于国货，我们是万分信任肯定。下单之前也咨询了电话客服，收到货，京东客服也回电了，处理问题很不错，产品也还没有用。希望效果不会让我们失望，效果好的话，准备在入手一套。
14386574747,2020-07-01 22:42:13,0,0,5,2020-07-06 16:19:16,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,佰草集佰草集白茶玲珑爽肤水150ml 柔肤水 化妆水 补水保湿
,,,,,,,
14308251290,2020-06-15 13:03:11,0,0,5,2020-06-19 12:24:28,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,这次活动买的觉得很划算，挺好用的
14263942193,2020-06-08 11:31:20,0,0,5,2020-06-10 10:48:04,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,香味很淡，不是粘的，效果还不知道
14260913483,2020-06-01 10:35:32,0,0,5,2020-06-09 16:49:13,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,第一次在京东购买这个牌子的精华液，希望好用。618活动力度很大，价格优惠。第一次在京东购买这个牌子的精华液，希望好用。618活动力度很大，价格优惠。第一次在京东购买这个牌子的精华液，希望好用。618活动力度很大，价格优惠。第一次在京东购买这个牌子的精华液，希望好用。618活动力度很大，价格优惠。
14232238915,2020-06-02 13:38:11,0,0,5,2020-06-03 15:59:19,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,以前一直用新七百系列，换一换新产品。看包装盖子上的茶叶，好看。打开一股淡淡的茶香味。
,,,,,,,
13666040835,2019-11-30 18:08:34,0,0,5,2019-12-31 09:52:39,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,一直都在用佰草集的。
13450069705,2019-11-11 00:22:57,0,1,5,2019-11-12 11:20:24,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,满满一大箱
13384468868,2019-10-23 23:59:06,3,0,5,2019-10-30 09:02:11,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,"产品质感：挺好的，我挺喜欢的
适合肤质：我的是混合型皮肤，感觉皮肤会油，又缺水，干的不行
产品香味：淡淡的香味，不会感觉到腻，清香
使用效果：补水效果挺好的，又不油
其他特色：包装特别好看，颜色好看，款式也简单又大方，我最喜欢这家的包装"
,,,,,,,
20227246938,2023-12-08 09:39:33,0,0,5,2023-12-09 11:51:34,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,是正品已经复购两次，赠送的面膜很好用，活动力度很大
20172255003,2023-11-21 09:36:25,0,0,5,2023-11-22 22:52:56,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,百草集这个爽肤水很好用，有美白功效，香味淡淡的，很好闻，大家值得购买
20150039509,2023-11-11 21:39:00,0,0,5,2023-11-17 11:39:23,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,"老婆大人点名要买的好东西，必须妥妥的安排好
佰草集，国货之光，值得你拥有"
20148883052,2023-11-08 00:22:24,0,0,5,2023-11-17 00:25:50,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,是正品，和实体店一样，价格还优惠， 活动买的一瓶变两瓶
20118859338,2023-11-05 11:48:58,0,0,5,2023-11-11 15:05:42,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,我用了六年佰草集，感觉挺好的
20115253599,2023-11-09 16:06:09,0,0,5,2023-11-10 21:18:38,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,发货速度快，还有换购礼品，复购的水，是正品
20102458681,2023-10-14 11:12:25,0,0,5,2023-11-08 08:12:36,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,秋天皮肤干燥缺水 买完这个用了三天脸就不干了 真的效果好 确实不错 推荐 推荐
20096210262,2023-11-02 14:31:51,0,0,5,2023-11-06 19:36:00,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,效果很好，可以继续使用，下次还会购买值得信爱的产品
20089089081,2023-11-04 22:22:15,0,0,5,2023-11-05 12:20:56,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,包装很精致，已经回购很多次了，而且赠了很多赠品，值得购买
20077311412,2023-10-31 23:40:34,0,0,5,2023-11-02 22:20:22,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,看了好多个最后选择买这个，收到后很喜欢，质量非常好，这个品牌值得信赖搞活动性价比高，京东物流很给力，售后服务特别好，快递小哥认真负责。
20072977607,2023-10-28 20:53:47,0,0,5,2023-11-02 08:38:45,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,价格划算呀，正好感到双十一活动，太给力了，比在专柜买便宜多了
19408149658,2023-06-10 19:34:07,0,0,5,2023-08-06 17:48:55,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,用了两瓶了，感觉没啥问题，当然也不是能即刻看到效果的，护肤毕竟是长期使用才有效。送了些小样和面膜。
19405622540,2023-06-23 22:19:34,0,0,5,2023-08-05 21:24:39,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,产品香味：很喜欢这个味道，补水效果很好
19266670704,2023-06-10 13:42:20,0,0,5,2023-06-23 21:59:39,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,这款太极啵啵水非常不错，吸收快好用
19251320228,2023-06-17 23:02:53,0,0,5,2023-06-20 09:24:37,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,已经收到啦，很不错，还有赠品，性价比太高啦，爱了爱了物流速度真的是没话说，就是一个字：快。商品从外包装来看非常高档，真是一分钱一分货，贵有贵的道理价格实惠，质量杠杠的，非常好的一次购物，下次还来
19195633336,2023-05-31 11:47:28,0,0,5,2023-06-07 10:11:43,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,一直在用佰草集这个品牌，润肤保温的效果很好，淡淡的香，我特别喜欢，在京东商城买东西也放心，品质有保证，服务也好，京东的物流超级棒！
19142693294,2023-05-16 19:19:20,0,0,5,2023-05-24 17:42:33,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,"家里媳妇买的，一直用这款产品，基本一个月一瓶，等搞活动时候再多屯一点，效果很好，瓶装很棒，凑字很难，难于上青天，速度很
快。"
19142674597,2023-04-17 17:12:24,0,0,5,2023-05-24 17:40:54,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,家里媳妇买的，一直用这款产品，基本一个月一瓶，等搞活动时候再多屯一点，效果很好，瓶装很棒，凑字很难，难于上青天，速度很快。
19137792145,2023-03-29 20:46:17,0,0,5,2023-05-23 09:37:29,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,比之前用的佰草集的水，厚，个人不太喜欢厚的，来时包装漏液，商家马上快递过来一个，服务真心的好
19131848699,2023-05-19 09:12:50,1,0,5,2023-05-21 11:46:35,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,一直用的一款精华水，上脸好吸收，不黏腻。里面很多小气泡，看着就让人很安心，给妈妈也买了同款，妈妈是敏感肌用这款不会过敏哦。赠送了好多瓶小瓶的精华水，加起来算一大瓶了。活动时候购买很划算！会一直回购的。
18960216835,2023-03-27 23:20:09,0,0,5,2023-03-29 18:26:22,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,一直信赖京东，家里护肤水用完了，刚好今天收到，完美接缝，这个水第一次用，看瓶子很喜欢，希望好用，还送了几样小样，不错，。快递小哥也很赞。
18938621173,2023-03-03 14:24:17,0,0,5,2023-03-24 20:18:49,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,到了好几天了，把体验装都用完了，感觉好用。大瓶用完在来评价哦
18881381908,2023-03-08 08:29:59,0,0,5,2023-03-10 20:25:46,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,物有所值，适合任何肤质，一直购买该品牌的护肤品
18789990770,2023-02-01 17:09:35,0,0,5,2023-02-16 06:57:20,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,产品质感：双石斛这款水，非常适合我这种大干皮，补水效果超级棒，补水修复一瓶搞定用完后脸一点不黏
,,,,,,,
,,,,,,,
18662383129,2022-12-11 23:45:36,0,0,5,2023-01-07 08:52:02,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,一直用佰草集，不过敏，保湿，品质信得过，佰草集就是好，用了很多大牌还是佰草集效果好，美白又保湿不油腻，效期都是远效期，放心购买，放心囤货，我都是囤很多，从洁面到精华到眼霜，到水乳面膜
18650023826,2023-01-03 20:24:46,0,0,5,2023-01-04 12:58:21,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,网上种草了很久选了这款，以前用过佰草集的面膜，很大一罐还可以。保湿水是第一次买，应该可以吧&hellip;&hellip;我对水的主要要求就是保湿，滋润！送了很多小样相当于一瓶正品。所以价格很合适！
18597811313,2022-10-23 23:34:11,0,0,5,2022-12-24 10:43:59,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,从小红书种草这款太极啵啵水，那会京东还没活动，这次双十一看到有活动，相当于买一赠一很划算，囤了两瓶，赠了好多小样和一管洗面奶感觉用一年没问题，这款精华水上脸很光滑服帖
18597795134,2022-10-19 21:32:58,0,0,5,2022-12-24 10:39:40,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,从小红书种草这款太极啵啵水，那会京东还没活动，这次双十一看到有活动，相当于买一赠一很划算，囤了两瓶，赠了好多，感觉用一年没问题，这款精华水上脸很光滑服帖
18561966708,2022-12-02 21:05:12,0,0,5,2022-12-18 12:40:27,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,精华水还不错，比较保湿滋润，价格也不贵。
18527345892,2022-12-08 07:08:49,0,0,5,2022-12-13 21:58:41,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,佰草集【双石斛】高保湿精华水180ml(补水保湿水润细腻敏肌适用)，以前的一种没了，换一个品种试试，石斛是不是真的有效果呢，用过才知道。
18512161668,2022-11-10 21:42:28,0,0,5,2022-12-11 20:29:05,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,挺好用的，这两年一直用，味道也好闻，送了好多赠品，价格划算
18474712114,2022-10-31 20:49:28,0,0,5,2022-12-04 16:50:33,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,双十一入手的因为疫情终于收到货了，太激动了。京东送货很快双十一价格也很优惠
18419674692,2022-10-30 00:25:15,0,0,5,2022-11-20 19:09:32,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,很好用啊，给妈妈买的，还送了很多小样，真的推荐！
18413954369,2022-11-18 14:39:52,0,0,5,2022-11-19 15:16:46,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,以前用过佰草集的产品，感觉不错，京东搞活动继续使用。京东比实体店便宜很多，送货上门比较方便，疫情期间不适合外出逛街，京东购物方便又实惠。
18403334989,2022-11-11 02:24:44,0,0,5,2022-11-17 11:28:03,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,经常用这个东西使用起来，效果还是非常的不错，佰草集保湿精华换新装150毫升的，如果能量再大一些就好了。优惠力度再大一些，这就可以作为大品牌的普通家庭都能用的，量大又量大了，自然就好了。对普通消费者应该有个很大的力度，生产日期也相当2026。还是非常不错的。
18381741455,2022-11-03 19:08:20,0,0,5,2022-11-13 16:58:53,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,第一次买这款新品，期待效果
18376930862,2022-11-11 20:05:51,0,0,5,2022-11-12 20:38:09,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,家里的护肤水正巧用完了，这款双石斛护肤水以前没有用过，买个试用下，冬天要来了，水油一体，使用前摇一摇，保湿，补水，还能防皲裂，多好，还有同等量的试用装作为赠品，等于买一送一，我觉得蛮划算。再多说一句，这个香味闻着比较舒服。
18374250275,2022-11-10 22:27:23,0,0,5,2022-11-12 14:04:07,佰草集太极啵啵水精华水200ml爽肤水化妆水(化妆品 护肤品女）,双十一活动真给力，挺好的
